scenario,seed,metric_group,metric,scale,proposed,simple,per_agent,proposed_minus_simple,proposed_minus_per_agent,interpretation_class
StateImport,20260825,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260826,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000111034004,0.0,-0.000111034004,0.0,Primary accuracy
StateImport,20260827,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260828,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260829,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260830,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000111034004,0.0,-0.000111034004,0.0,Primary accuracy
StateImport,20260831,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,9.7154754e-05,0.0,-9.7154754e-05,0.0,Primary accuracy
StateImport,20260832,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260833,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260834,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260835,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260836,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260837,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260838,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,9.7154754e-05,0.0,-9.7154754e-05,0.0,Primary accuracy
StateImport,20260839,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260840,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000111034004,0.0,-0.000111034004,0.0,Primary accuracy
StateImport,20260841,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000111034004,0.0,-0.000111034004,0.0,Primary accuracy
StateImport,20260842,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260843,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260844,Policy-effect error,PolicyEffect.UnderRepair,N=100,0.0,0.000104094379,0.0,-0.000104094379,0.0,Primary accuracy
StateImport,20260815,Policy-effect error,PolicyEffect.WoodPrice,P0=1,7.9433778e-05,0.213033786236,0.0,-0.212954352458,7.9433778e-05,Primary accuracy
StateImport,20260816,Policy-effect error,PolicyEffect.WoodPrice,P0=1,7.9433777e-05,0.181554448058,0.0,-0.181475014281,7.9433777e-05,Primary accuracy
StateImport,20260817,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000101417552,0.18157638012,0.0,-0.181474962568,0.000101417552,Primary accuracy
StateImport,20260818,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000140142525,0.181615013982,0.0,-0.181474871457,0.000140142525,Primary accuracy
StateImport,20260819,Policy-effect error,PolicyEffect.WoodPrice,P0=1,8.0284413e-05,0.213034635748,0.0,-0.212954351335,8.0284413e-05,Primary accuracy
StateImport,20260820,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586061,0.140307334422,0.0,-0.140185748361,0.000121586061,Primary accuracy
StateImport,20260821,Policy-effect error,PolicyEffect.WoodPrice,P0=1,2.9029269e-05,0.199891798019,0.0,-0.19986276875,2.9029269e-05,Primary accuracy
StateImport,20260822,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586056,0.181596501179,0.0,-0.181474915123,0.000121586056,Primary accuracy
StateImport,20260823,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.00012158606,0.145151311702,0.0,-0.14502972564199998,0.00012158606,Primary accuracy
StateImport,20260824,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000101417552,0.140287213364,0.0,-0.140185795812,0.000101417552,Primary accuracy
StateImport,20260825,Policy-effect error,PolicyEffect.WoodPrice,P0=1,6.085654e-06,0.181481278707,0.0,-0.181475193053,6.085654e-06,Primary accuracy
StateImport,20260826,Policy-effect error,PolicyEffect.WoodPrice,P0=1,5.423583e-06,0.140191450752,0.0,-0.140186027169,5.423583e-06,Primary accuracy
StateImport,20260827,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000140142527,0.181615013982,0.0,-0.181474871455,0.000140142527,Primary accuracy
StateImport,20260828,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.00010141755,0.181576380116,0.0,-0.181474962566,0.00010141755,Primary accuracy
StateImport,20260829,Policy-effect error,PolicyEffect.WoodPrice,P0=1,7.9433777e-05,0.181554448052,0.0,-0.18147501427499999,7.9433777e-05,Primary accuracy
StateImport,20260830,Policy-effect error,PolicyEffect.WoodPrice,P0=1,6.085657e-06,0.140192111941,0.0,-0.140186026284,6.085657e-06,Primary accuracy
StateImport,20260831,Policy-effect error,PolicyEffect.WoodPrice,P0=1,2.9029269e-05,0.199891798015,0.0,-0.199862768746,2.9029269e-05,Primary accuracy
StateImport,20260832,Policy-effect error,PolicyEffect.WoodPrice,P0=1,6.697902e-06,0.145036699823,0.0,-0.145030001921,6.697902e-06,Primary accuracy
StateImport,20260833,Policy-effect error,PolicyEffect.WoodPrice,P0=1,7.9433774e-05,0.145109258277,0.0,-0.145029824503,7.9433774e-05,Primary accuracy
StateImport,20260834,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586068,0.145151311706,0.0,-0.145029725638,0.000121586068,Primary accuracy
StateImport,20260835,Policy-effect error,PolicyEffect.WoodPrice,P0=1,7.26542e-06,0.181482456896,0.0,-0.181475191476,7.26542e-06,Primary accuracy
StateImport,20260836,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.00010141755,0.18157638012,0.0,-0.18147496256999998,0.00010141755,Primary accuracy
StateImport,20260837,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000140142527,0.181615013978,0.0,-0.181474871451,0.000140142527,Primary accuracy
StateImport,20260838,Policy-effect error,PolicyEffect.WoodPrice,P0=1,5.5397319e-05,0.213009806126,0.0,-0.212954408807,5.5397319e-05,Primary accuracy
StateImport,20260839,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586071,0.181596501183,0.0,-0.181474915112,0.000121586071,Primary accuracy
StateImport,20260840,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586063,0.140307334428,0.0,-0.140185748365,0.000121586063,Primary accuracy
StateImport,20260841,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000121586063,0.140307334428,0.0,-0.140185748365,0.000121586063,Primary accuracy
StateImport,20260842,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.000101417557,0.145131190497,0.0,-0.14502977294,0.000101417557,Primary accuracy
StateImport,20260843,Policy-effect error,PolicyEffect.WoodPrice,P0=1,0.00010141755,0.181576380117,0.0,-0.181474962567,0.00010141755,Primary accuracy
StateImport,20260844,Policy-effect error,PolicyEffect.WoodPrice,P0=1,2.9029271e-05,0.14505897197,0.0,-0.14502994269900002,2.9029271e-05,Primary accuracy
RepairAid,20260815,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.779277934464,0.0,-0.7788464338769999,0.000431500587,Primary accuracy
RepairAid,20260816,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.77901696278,0.0,-0.778585462193,0.000431500587,Primary accuracy
RepairAid,20260817,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.77901696278,0.0,-0.778585462193,0.000431500587,Primary accuracy
RepairAid,20260818,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.77901696278,0.0,-0.778585462193,0.000431500587,Primary accuracy
RepairAid,20260819,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779593745618,0.0,-0.779054109708,0.00053963591,Primary accuracy
RepairAid,20260820,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000215194095,0.778906010783,0.0,-0.778690816688,0.000215194095,Primary accuracy
RepairAid,20260821,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000755870719,0.779444316497,0.0,-0.778688445778,0.000755870719,Primary accuracy
RepairAid,20260822,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000755870719,0.779183344813,0.0,-0.778427474094,0.000755870719,Primary accuracy
RepairAid,20260823,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.779222461531,0.0,-0.7788991082150001,0.000323353316,Primary accuracy
RepairAid,20260824,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.77901696278,0.0,-0.778585462193,0.000431500587,Primary accuracy
RepairAid,20260825,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779072429585,0.0,-0.7785327936750001,0.00053963591,Primary accuracy
RepairAid,20260826,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000107022922,0.77885052559,0.0,-0.778743502668,0.000107022922,Primary accuracy
RepairAid,20260827,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.778961489846,0.0,-0.77863813653,0.000323353316,Primary accuracy
RepairAid,20260828,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779072429585,0.0,-0.7785327936750001,0.00053963591,Primary accuracy
RepairAid,20260829,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.778961489846,0.0,-0.77863813653,0.000323353316,Primary accuracy
RepairAid,20260830,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.778961489846,0.0,-0.77863813653,0.000323353316,Primary accuracy
RepairAid,20260831,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000647759286,0.779388861946,0.0,-0.77874110266,0.000647759286,Primary accuracy
RepairAid,20260832,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.779222461531,0.0,-0.7788991082150001,0.000323353316,Primary accuracy
RepairAid,20260833,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779333401269,0.0,-0.778793765359,0.00053963591,Primary accuracy
RepairAid,20260834,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.779277934464,0.0,-0.7788464338769999,0.000431500587,Primary accuracy
RepairAid,20260835,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000323353316,0.778961489846,0.0,-0.77863813653,0.000323353316,Primary accuracy
RepairAid,20260836,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000215194095,0.778906010783,0.0,-0.778690816688,0.000215194095,Primary accuracy
RepairAid,20260837,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000431500587,0.77901696278,0.0,-0.778585462193,0.000431500587,Primary accuracy
RepairAid,20260838,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000215194095,0.779427326817,0.0,-0.779212132722,0.000215194095,Primary accuracy
RepairAid,20260839,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000107022922,0.77885052559,0.0,-0.778743502668,0.000107022922,Primary accuracy
RepairAid,20260840,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779333401269,0.0,-0.778793765359,0.00053963591,Primary accuracy
RepairAid,20260841,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000647759286,0.779127890262,0.0,-0.778480130976,0.000647759286,Primary accuracy
RepairAid,20260842,Behavior distribution,Behavior.TVD,fixed_8_categories,0.00053963591,0.779333401269,0.0,-0.778793765359,0.00053963591,Primary accuracy
RepairAid,20260843,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000107022922,0.77885052559,0.0,-0.778743502668,0.000107022922,Primary accuracy
RepairAid,20260844,Behavior distribution,Behavior.TVD,fixed_8_categories,0.000215194095,0.779166982468,0.0,-0.7789517883729999,0.000215194095,Primary accuracy
RepairAid,20260815,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260816,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260817,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260818,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260819,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260820,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260821,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260822,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260823,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260824,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260825,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260826,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260827,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260828,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260829,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260830,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260831,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260832,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260833,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260834,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260835,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260836,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260837,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260838,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260839,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260840,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260841,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260842,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260843,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,1.0,0.0,-1.0,0.0,Secondary commitment diagnostic
RepairAid,20260844,Commitment continuity diagnostic,Continuity.CommitmentTaskActiveStatusMismatchRate,restore_home_relevant_paired_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260815,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260816,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260817,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260818,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260819,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,6.0,0.0,0.0,6.0,6.0,Secondary commitment diagnostic
RepairAid,20260820,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260821,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260822,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260823,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260824,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260825,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260826,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,12.0,0.0,0.0,12.0,12.0,Secondary commitment diagnostic
RepairAid,20260827,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,3.428571428571,0.0,0.0,3.428571428571,3.428571428571,Secondary commitment diagnostic
RepairAid,20260828,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260829,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260830,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260831,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260832,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260833,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260834,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,8.0,0.0,0.0,8.0,8.0,Secondary commitment diagnostic
RepairAid,20260835,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,24.0,0.0,0.0,24.0,24.0,Secondary commitment diagnostic
RepairAid,20260836,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260837,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260838,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260839,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260840,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260841,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,6.0,0.0,0.0,6.0,6.0,Secondary commitment diagnostic
RepairAid,20260842,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260843,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260844,Commitment continuity diagnostic,Continuity.CommitmentTaskRemainingHoursMAE,hours;paired_restore_home_active_snapshots=0,0.0,0.0,0.0,0.0,0.0,Secondary commitment diagnostic
RepairAid,20260815,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
RepairAid,20260816,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
RepairAid,20260817,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
RepairAid,20260818,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
RepairAid,20260819,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
RepairAid,20260820,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
RepairAid,20260821,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
RepairAid,20260822,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.233333333333,0.0,0.766666666667,1.0,Diagnostic only
RepairAid,20260823,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.183333333333,0.0,0.8166666666669999,1.0,Diagnostic only
RepairAid,20260824,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
RepairAid,20260825,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.066666666667,0.0,0.9333333333330001,1.0,Diagnostic only
RepairAid,20260826,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.116666666667,0.0,0.883333333333,1.0,Diagnostic only
RepairAid,20260827,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.216666666667,0.0,0.783333333333,1.0,Diagnostic only
RepairAid,20260828,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.15,0.0,0.85,1.0,Diagnostic only
RepairAid,20260829,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.083333333333,0.0,0.916666666667,1.0,Diagnostic only
RepairAid,20260830,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.166666666667,0.0,0.833333333333,1.0,Diagnostic only
RepairAid,20260831,Internal diagnostic,Continuity.Diagnostic.EventIDExactMismatchRate,paired_snapshots=60;internal_representation_only,1.0,0.133333333333,0.0,0.866666666667,1.0,Diagnostic only
